id,title,company,location,matched_regency,match_score,Latitude,Longitude,Provinsi,Angkatan Kerja - Jumlah Angkatan Kerja
91444246.0,Editor (Jurusan Akuntansi & Matematika),Penerbit Erlangga,"Jakarta Timur, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91511830.0,Sales Executive (Jakarta & Depok),Diagnos Laboratorium Utama,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91281949.0,Sales Marketing Cold Storage,Waringin Warehouse,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91480641.0,Fisioterapis (Spesialis Sports Massage),,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91398233.0,SALES,PT Bersama Mitra Sentosa Raya,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91277197.0,Sales & Service Engineer (Maritime),Vector InfoTechnologies Indonesia,"Jakarta Timur, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
89386405.0,BRANCH HEAD - SULAWESI & EAST INDONESIA AREA,Indomobil Finance,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91440024.0,SUPERVISOR SALES ETHICAL NASIONAL,Antarmitra Sembada,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91398450.0,Tax Supervisor,Pengiklan Anonim,"Jakarta Pusat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91588717.0,Admin Accounting,Mirae Asia Pasifik,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91432887.0,Marketing Agency - Jakarta Selatan (Fatmawati),BFI Finance Indonesia,"Kebayoran Lama, Jakarta Raya",Kota Jakarta Selatan,100.0,-6.2838694,106.8048297,DKI Jakarta,1.148.303
91153695.0,"Application Engineer, BMS",Johnson Controls,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91250394.0,HR MANAGER (MANDARIN SPEAKER),Indonesia Bole Yuma Human Resources Group,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91410484.0,Operator Rubber Tyred Gantry (RTG) Crane,PT Temas Shipping,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
90971802.0,Marketing Mortgage - Branch Bekasi 2 (Harapan Indah),BFI Finance Indonesia,"Pulo Gadung, Jakarta Raya",Kota Jakarta Timur,100.0,-6.2628908,106.8822289,DKI Jakarta,1.552.037
90541714.0,Back End Asset Management - Branch Jakarta Utara 2,BFI Finance Indonesia,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
88095512.0,Sales (daily Worker),Kawan Lama,"Kebayoran Lama, Jakarta Raya",Kota Jakarta Selatan,100.0,-6.2838694,106.8048297,DKI Jakarta,1.148.303
91120467.0,Project Sales,Pengiklan Anonim,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91265822.0,Sales IT Business Development Officer (Supervisor / Junior Level),PT Medibyx Sinergi Indonesia,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91126321.0,BRANCH HEAD COMMERCIAL VEHICLE - MAKASSAR & BANDAR LAMPUNG,Indomobil Finance,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91251734.0,Sales Education,CNL Books,"Jakarta Timur, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91000245.0,Business Relationship Officer - Branch Jakarta Selatan,BFI Finance Indonesia,"Kebayoran Lama, Jakarta Raya",Kota Jakarta Selatan,100.0,-6.2838694,106.8048297,DKI Jakarta,1.148.303
91263321.0,Executive Assistant,Pengiklan Anonim,"Jakarta Pusat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91234112.0,Senior Underwriter,China Taiping Insurance Group,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91235732.0,IT Engineer,PT. NOYA SUKSES SELALU,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91229412.0,BD Manager Building Project,Bureau Veritas,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91440076.0,Internal Audit Manager,Arista Group,"Jakarta Timur, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91076510.0,Chef de Cuisine,Le Quartier Restaurant,"Jakarta Pusat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91415983.0,Export Customer Service,Honour Lane Shipping,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91424335.0,Network Incident Engineer (Network Operation Center / NOC) Fiber Optic,Fiberstar,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91261830.0,KURIR (MOTOR),Pengiklan Anonim,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91350587.0,Financial Staff,Media Info Group Indonesia,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91367982.0,Mandarin Speaker Consultant,PT Yard Zeal Indonesia,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91485616.0,Finance Staff,If International,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91388278.0,Account Executive (KOREAN SPEAKER),Daehong Communications Indonesia,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91119472.0,Accounting Services Supervisor (A Consultant),The Practice Consulting,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91150468.0,Sales Project (Loose Furniture),Artadia Kreasi Global,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91436776.0,LEGAL MANAGER,Timur Satria Perkasa,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91232154.0,Project Accounting (Senior/SPV),FiberHome Telecommunication Technologies,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91275894.0,IFRS 17 Specialist (Accounting Officer),Samsung Tugu Insurance,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91401311.0,Creative Designer,FOOM,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91172175.0,Legal officer (Asuransi General),Intra Asia Insurance,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91189927.0,KOL & Affiliate Specialist,Golden Technology Indo,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91251646.0,Sales Property,BKH Indonesia Investment,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91260555.0,Sales Executive ( Pharmaceutical Raw Material ),Menjangan Sakti,"Jakarta Timur, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91302465.0,Desainer,PT. Taruma Bhakti Usaha,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91332976.0,Dynamic Pricing & Revenue Optimization Specialist (Monetization & Pricing),URBANICA,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91340248.0,Sr. KOL Specialist  - INFINIX Indonesia,Transsion,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91202366.0,"Data Center Lead (Facilities Management, Jakarta)",JLL,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91372250.0,CENTRAL KITCHEN PEGANGSAAN (JAKARTA UTARA),Astro Indonesia,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91386138.0,Supervisor MEP (Pengawas Lapangan),PT Intinusa Teknik Sejahtera,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91263749.0,Sales IT,Infotech Solutions,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91562617.0,Factory Construction General Manager,Abadi Jaya Guangzhou Cosmetics,"Jakarta Timur, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91315079.0,Outbound Document,Yang Ming Marine Transport Corp,"Jakarta Pusat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91590933.0,Sales Representative,SSCX International,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91100740.0,Senior Commercial Operations Specialist - TECNO Indonesia,Transsion,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91257424.0,Technical Sales Representative,PT Jannisika Sumber Jaya,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91565622.0,Marketing Executive (Sparks Music),Seven Retail Group,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91576964.0,Walk in Interview Sales & Marketing Farmasi (Jabodetabek),Novell Pharmaceutical Laboratories,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91166263.0,Talent Pool Area Jakarta : Marketing (BPKB / Sertifikat Rumah),BFI Finance Indonesia,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
89151846.0,Landscape Supervisor,ASRI,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91256164.0,"Technical Lead (Rayong, Thailand)",Kuok Group,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91500322.0,ACCOUNTING MANAGER,Artisan Kuliner Group,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91177124.0,Business Development - Mandarin Speaker,Future Commerce,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91526549.0,Senior Software Developer (Ruby on Rails),Kawan Lama,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91303984.0,Sales In House,AKR Land Development,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91312976.0,Japanese Speaker Marketing Staff - Trading (A-129385),RGF HR Agent Recruitment,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91343094.0,Japanese Speaker Marketing Staff - Trading (A-129385),RGF HR Agent Recruitment,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91359522.0,Senior Business Consultant (Bancassurance),COOPN Digital,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91472778.0,Admin Dealer Roda Dua,PT Cuan Selalu Kaya,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91506335.0,Junior IT Project Manager | Digital Banking & Core Banking Implementation,Wide Technologies Indonesia,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91319073.0,"Executive, Professional Medical Representative (Surabaya) - Adult Product",Abbott,"Kebayoran Lama, Jakarta Raya",Kota Jakarta Selatan,100.0,-6.2838694,106.8048297,DKI Jakarta,1.148.303
91128227.0,MARKETING AGENT OFFICER,Nusantara Sakti Group,"Kalideres, Jakarta Raya",Kota Jakarta Barat,100.0,-6.161569,106.7438905,DKI Jakarta,1.244.249
91420750.0,Sales Internet,Asia Technology Solutions,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91303797.0,Sales Data Management (Mandarin Speaker),Alpen Food Industry,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
90996768.0,Sales,PT Jualvape Indonesia,"Jakarta Pusat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91539770.0,Account Manager,IDstar Cipta Technology,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91365751.0,Channel Sales (B2C) - Home Appliances,Elitez Group,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91301537.0,Finance & Tax Staff,,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91295099.0,Sales Executive,Nusantara Sakti Group,"Kemayoran, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91483168.0,IBDP Physics Teacher,Sekolah Cikal,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91206178.0,Marketing Leaseback BPKB Cabang Meruya,BFI Finance Indonesia,"Kalideres, Jakarta Raya",Kota Jakarta Barat,100.0,-6.161569,106.7438905,DKI Jakarta,1.244.249
91488386.0,Supply & Pricing Associate,Gojek,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91469709.0,SAP PP/QM/PM Consultant,Metrodata,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91561028.0,Group Sales Manager (GSM),Gracia Pharmindo,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91164495.0,Sales Executive,Himalaya Everest Jaya,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91237357.0,IT Talent Acquisition,Pengiklan Anonim,"Jakarta Timur, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91288522.0,Customs Clearance Supervisor,Anugerah Tangkas Transportindo,"Kalideres, Jakarta Raya",Kota Jakarta Barat,100.0,-6.161569,106.7438905,DKI Jakarta,1.244.249
91447521.0,Kepala Pelayanan dan Penunjang Medis (Yanmed & Jangmed),Satya Negara Hospital,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91473282.0,PURCHASING SEKALIGUS PENERJEMAH MANDARIN,pt pengxing trading,"Jakarta Pusat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91253980.0,Sales Agency Officer,Mowilex Indonesia,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91591939.0,Teknisi IT,Puterako Inti Buana,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91398797.0,Sales Engineer,Meiden Engineering Indonesia,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91223105.0,AI Product Manager (Mandarin Speaker),J&T Cargo,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91134701.0,Finance Accounting Tax Senior Staff - Jewelry (C-126748),RGF HR Agent Recruitment,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91289480.0,Host Live Streaming,,"Duren Sawit, Jakarta Raya",Kota Jakarta Timur,100.0,-6.2628908,106.8822289,DKI Jakarta,1.552.037
91278113.0,BUTCHER POTONG IKAN REPUBLIK SEAFOOD,TBI Group,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91191514.0,Sales Consultant (Jakarta),Cordlife Persada,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91165598.0,IT Specialist (mandarin speaker),Environment Protection And Energy Comprehensive Utilization Indonesia,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91043208.0,Senior Sales & Distribution Manager,Abbott,"Kebayoran Lama, Jakarta Raya",Kota Jakarta Selatan,100.0,-6.2838694,106.8048297,DKI Jakarta,1.148.303
91493249.0,Senior Technical Support Engineer（Indonesia）,Tencent,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91502699.0,Network Management Staff,J&T Express,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91400037.0,中文采购经理 - Mandarin Procurement Manager,Trust Recruit,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91469237.0,Sales & Business Assistant (Mandarin Skill),Indonesia Equipment Centre,"Cakung, Jakarta Raya",Kota Jakarta Timur,100.0,-6.2628908,106.8822289,DKI Jakarta,1.552.037
91481643.0,Organization Development Staff (Mandarin Speaker),J&T Express,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91460068.0,Digital Marketing Lead,Pixie & Vogue Authentic,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91210065.0,Dokter Aesthetic,Jakarta Aesthetic Consultant,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
90445195.0,"KAM, Non-Merchant Commercial, Government Assistant Manager",Transportation Solutions Indonesia,"Kebayoran Lama, Jakarta Raya",Kota Jakarta Selatan,100.0,-6.2838694,106.8048297,DKI Jakarta,1.148.303
91023739.0,Talent Pool Area Tangerang : Marketing (BPKB / Sertifikat Rumah),BFI Finance Indonesia,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91565789.0,FP&A Manager,aCommerce,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91347778.0,Property Advisory (Commercial and Industrial Property) - Non Sales,MBH Management,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91321505.0,Marketing Pembiayaan Showroom - BFI Jakarta Utara 2 (Penjaringan),BFI Finance Indonesia,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91400340.0,Localization Lead (Mandarin Speaker),Akulaku,"Jakarta Pusat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91486220.0,Contact Center Inbound Call area Jabodetabek,Karyaputra Suryagemilang,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91287532.0,Permitting Staff (Mandarin),Indonesia Weda Bay Industrial Park,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91358281.0,Human Resource Supervisor (Mandarin Speaker),Pengiklan Anonim,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91360497.0,Backend .NET,Bangunperkasa Adhitamasentra,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91419871.0,Photographer & Videographer,Pengiklan Anonim,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91125082.0,Marketing Showroom Account Executive (SAE) - Branch Meruya,BFI Finance Indonesia,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91303822.0,Senior DWH DBA Engineer,Home Credit,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91172653.0,Senior Chocolate Innovation Chef,Barry Callebaut,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91541249.0,Marketing Partnership Manager,Gratyo Group,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91590576.0,Sales Marketing Staff (Mandarin Speaker) - General Trading - Jakarta (B-129790),RGF HR Agent Recruitment,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91150425.0,Training Manager / Training Senior Specialist (Mandarin Speaker),Indonesia Fintopia Technology,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91341147.0,SOZO - Dokter Estetika (Jakarta Barat),Seven Retail Group,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91238586.0,"Database Sales Specialist, Google Cloud",Google,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91154933.0,Marketing Mortgage - Branch Jakarta Selatan 2 (Pasar Minggu),BFI Finance Indonesia,"Kebayoran Lama, Jakarta Raya",Kota Jakarta Selatan,100.0,-6.2838694,106.8048297,DKI Jakarta,1.148.303
89817411.0,Marketing Mortgage Branch Jakarta Selatan 1,BFI Finance Indonesia,"Kebayoran Lama, Jakarta Raya",Kota Jakarta Selatan,100.0,-6.2838694,106.8048297,DKI Jakarta,1.148.303
91411204.0,Finance & Accounting Staff,Pengiklan Anonim,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91555729.0,Telesales Consultant,Hubexo,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91333492.0,Marketing Dana Tunai (Leaseback BPKB Mobil) - Cabang Cengkareng,BFI Finance Indonesia,"Kalideres, Jakarta Raya",Kota Jakarta Barat,100.0,-6.161569,106.7438905,DKI Jakarta,1.244.249
91508005.0,"Sales Consultant (Executive & Counter) Jakarta, Bandung dan Bali.",Hyundai Motors Indonesia,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91412053.0,Finance Tax Accounting (Mandarin Speaker),PT Indo Pusat Bumi,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
85147194.0,Senior Operation Manager – Mall of Indonesia,ASRI,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91225312.0,Multimedia dan Social Media Designer,Idefab Cipta,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91177727.0,IOS Native Developer,Steradian Data Optima,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91227839.0,Secondary Physics Teacher - IGCSE & A Level,Anglo Singapore International School,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91563017.0,Drafter MEP Staff,Indobara Bahana,"Jakarta Pusat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91369468.0,SAP ABAP,Daikin Indonesia,"Jakarta Pusat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91578344.0,"FINANCE SENIOR (AP, AR & TAX)",Ecotekno Anugerah Karya,"Kebon Jeruk, Jakarta Raya",Kota Jakarta Barat,100.0,-6.161569,106.7438905,DKI Jakarta,1.244.249
91534367.0,Multimedia Specialist,Sparindo Mustika,"Jakarta Barat, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91372147.0,Engineering Control Manager,Kawan Lama,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91555966.0,Tax Supervisor,Unitama Sari Mas,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91299964.0,Sales Marketing – MV Insurance (Dealer/Multifinance),Asuransi Bina Dana Arta,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91539820.0,"Finance, Accounting & Tax (FAT) Staff - Jakarta, Indonesia",PT. PETOUR PETFOOD,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
90880121.0,Business Relationship Officer (BRO) - Branch Pamulang,BFI Finance Indonesia,"Kalideres, Jakarta Raya",Kota Jakarta Barat,100.0,-6.161569,106.7438905,DKI Jakarta,1.244.249
91452407.0,Procurement Landlord Officer,Pengiklan Anonim,Jakarta Raya,Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91486528.0,IT Security Engineer,PT Langgeng Sukses Abadi Teknologi,"Jakarta Utara, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
91023745.0,Marketing Agency (ARE Car Product) - Jakarta Selatan,BFI Finance Indonesia,"Kebayoran Lama, Jakarta Raya",Kota Jakarta Selatan,100.0,-6.2838694,106.8048297,DKI Jakarta,1.148.303
91502408.0,SEKRETARIS,Mitracomm Ekasarana,"Jakarta Selatan, Jakarta Raya",Kota Jakarta Pusat,100.0,-6.18234,106.8428715,DKI Jakarta,546.914
